Visitor ID,Date,Response,Rating,Account ID
user-selma.dna-959,2018-10-09 12:27:41,,10,selma.dna::9999999-Selma Unified School District
user-sesd.live-359,2018-10-09 12:36:13,,0,sesd.live::9999999-Sunnyvale School District
user-sjcschools.live-1822,2018-10-09 12:51:40,,8,sjcschools.live::75080-Three Rivers Schools
user-slcschools.dna-1841,2018-10-09 12:58:02,"I really love the Illuminate program, and in the ability I have to pull up reports specific to my students.  However, I don't like all of the changes that are constantly being made to it.",7,slcschools.dna::9999999-Salt Lake City School District
user-slvusd.live-1863,2018-10-09 12:17:40,,9,slvusd.live::9999999-San Lorenzo Valley Unified School District
user-southbay.live-1564,2018-10-09 12:02:31,,0,southbay.live::9999999-South Bay Union School District
user-striveprep.dna-1941,2018-10-09 12:49:11,,10,striveprep.dna::9999999-STRIVE Prep Charter
user-striveprep.dna-2647,2018-10-09 12:32:29,,6,striveprep.dna::9999999-STRIVE Prep Charter
user-svusd.dna-1240,2018-10-09 12:40:24,,10,svusd.dna::9999999-Saddleback Valley Unified School District
user-sweetwaterschools.live-12514,2018-10-09 12:58:35,,8,sweetwaterschools.live::9999999-Sweetwater Union High School District
user-sweetwaterschools.live-2834,2018-10-09 12:31:57,,10,sweetwaterschools.live::9999999-Sweetwater Union High School District
user-sysd.live-1342,2018-10-09 12:35:33,,9,sysd.live::9999999-San Ysidro School District
user-tbaisd.live-1019,2018-10-09 12:16:32,,10,tbaisd.live::5070-Mancelona Public Schools
user-tustin.dna-8733,2018-10-09 12:23:26,,7,tustin.dna::9999999-TUSTIN District
user-twinriversusd.live-1934,2018-10-09 12:25:07,,2,twinriversusd.live::9999999-Twin Rivers Unified School District
user-uncommonschoolsny.live-4882,2018-10-09 12:38:30,,9,uncommonschoolsny.live::9999998-NYC
user-uncommonschoolsny.live-7130,2018-10-09 12:49:59,,9,uncommonschoolsny.live::9999996-Upstate (Troy)
user-vanburen.live-1546,2018-10-09 12:27:09,,0,vanburen.live::9999999-Van Buren Public Schools
user-waterford.live-912,2018-10-09 12:50:29,,7,waterford.live::9999999-Waterford School District
user-wblas.live-1118,2018-10-09 12:32:49,,2,wblas.live::9999999-White Bear Lake Area Schools
user-wblas.live-1118,2018-10-09 12:36:13,,1,wblas.live::9999999-White Bear Lake Area Schools
user-wblas.live-1377,2018-10-09 12:28:14,Hard to manage and doesn't print out a good form when students leave the District.,0,wblas.live::9999999-White Bear Lake Area Schools
user-yumasd.dna-100000388,2018-10-09 12:06:58,,0,yumasd.dna::9999999-Yuma Elementary District 1
user-achievementfirst.live-8605,2018-10-09 13:29:28,,8,achievementfirst.live::9999999-Achievement First
user-apsb.live-5901,2018-10-09 13:11:41,,6,apsb.live::9999999-Ascension Parish School Board
user-bcsd.live-12245,2018-10-09 13:55:37,,0,bcsd.live::9999999-Bakersfield City School District
user-beaumont.dna-10785,2018-10-09 13:03:18,,10,beaumont.dna::18-Beaumont Unified School District
user-belen.live-1757,2018-10-09 13:58:07,,8,belen.live::9999999-Belen Consolidated Schools
user-berkley.live-369,2018-10-09 13:00:35,,10,berkley.live::9999999-Berkley Schools
user-bossier.live-997,2018-10-09 13:28:06,,5,bossier.live::9999999-Bossier Parish Schools
user-bousd.dna-593,2018-10-09 13:03:21,,9,bousd.dna::9999999-BOUSD District
user-bss.live-100,2018-10-09 13:08:50,It's cumbersome and not user friendly. It could be much easier to use. ,2,bss.live::9999999-Bellbrook-Sugarcreek Local School District
user-bulloch.live-2537,2018-10-09 13:08:21,,10,bulloch.live::9999999-Bulloch County Schools
user-busdk12.dna-1560,2018-10-09 13:35:21,,3,busdk12.dna::9999999-Barstow Unified School District
user-carlsbad.live-3543,2018-10-09 13:35:16,,10,carlsbad.live::9999999-Carlsbad Municipal Schools - NM
user-carlsbad.live-4036,2018-10-09 13:34:00,,10,carlsbad.live::9999999-Carlsbad Municipal Schools - NM
user-carrollcountyschools.live-2371,2018-10-09 13:15:54,,6,carrollcountyschools.live::9999999-Carroll County Schools
user-centinela.dna-1341,2018-10-09 13:55:25,,5,centinela.dna::9999999-Centinela Valley Union High School District
user-centralcss.live-2628,2018-10-09 13:02:16,,6,centralcss.live::9999999-Central Community School System
user-centralcss.live-3288,2018-10-09 13:34:42,,9,centralcss.live::9999999-Central Community School System
user-cgresd.live-415,2018-10-09 13:19:36,,0,cgresd.live::26010-Beaverton Rural Schools
user-cisd.focus-50620,2018-10-09 13:20:11,,3,cisd.focus::13070-Harper Creek (District)
user-cisd.focus-51516,2018-10-09 13:32:12,i have to change my password very often,7,cisd.focus::12000-Branch ISD (District)
user-claremont.dna-3122,2018-10-09 13:52:12,Not user-friendly. ,0,claremont.dna::9999999-Claremont Unified School District
user-clevelandmetro.live-17229,2018-10-09 13:23:50,"ease of 
assessments",7,clevelandmetro.live::9999999-Cleveland Metropolitan Schools
user-dekalb.live-22013,2018-10-09 13:11:21,,10,dekalb.live::6-Region 6
user-dekalb.live-23939,2018-10-09 13:06:04,I am still studying the system.,7,dekalb.live::2-Region 2
user-dekalb.live-23982,2018-10-09 13:38:44,,0,dekalb.live::2-Region 2
user-dekalb.live-25235,2018-10-09 13:37:55,,8,dekalb.live::4-Region 4
user-dekalb.live-31927,2018-10-09 13:32:37,,10,dekalb.live::4-Region 4
user-district287.live-1088,2018-10-09 13:21:55,,0,district287.live::108-South Education Center
user-dpsk12.live-200394,2018-10-09 13:41:14,Assessments are difficult to build.,1,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-206657,2018-10-09 13:27:14,,5,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-208714,2018-10-09 13:43:51,Too much crap to sift through. Reports are not easily readable or accessible.,2,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-eaton.live-3039,2018-10-09 13:43:04,,0,eaton.live::23050-Eaton Rapids Public Schools
user-erusd.live-1018,2018-10-09 13:14:18,,8,erusd.live::9999999-El Rancho Unified School District
user-erusd.live-939,2018-10-09 13:23:13,,5,erusd.live::9999999-El Rancho Unified School District
user-fresnounified.live-2229,2018-10-09 13:21:35,,9,fresnounified.live::9999999-Fresno Unified School District
user-fsusd.live-20558,2018-10-09 13:53:16,,6,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fuesd.live-3942,2018-10-09 13:18:37,,10,fuesd.live::9999999-Fallbrook Union Elementary School District
user-fulton.live-14822,2018-10-09 13:35:19,,10,fulton.live::9999995-Northwest (Learning Community)
user-gardengrove.dna-549,2018-10-09 13:45:28,,5,gardengrove.dna::9999999-Garden Grove Unified School District
user-gckschools.live-2409,2018-10-09 13:24:22,,9,gckschools.live::9999999-Garden City Unified School District 457
user-gonzales.live-445,2018-10-09 13:30:36,A hassle to use. Takes forever to input a test. Often not working with our Internet system.,0,gonzales.live::9999999-Gonzales Unified School District
user-hayward.live-46,2018-10-09 13:53:36,,8,hayward.live::9999999-Hayward Unified School District
user-hps.live-42024,2018-10-09 13:51:04,,7,hps.live::9999999-Highline Public Schools
user-hps.live-42654,2018-10-09 13:55:52,,3,hps.live::9999999-Highline Public Schools
user-huronvalley.live-512,2018-10-09 13:34:39,,0,huronvalley.live::9999999-Huron Valley Schools
user-ideapublicschools.live-20435,2018-10-09 13:08:16,It is simple to use ,9,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-23239,2018-10-09 13:09:29,,8,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-25329,2018-10-09 13:16:41,,3,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-26334,2018-10-09 13:47:43,,10,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-26797,2018-10-09 13:13:04,,10,ideapublicschools.live::9999999-Idea Public Schools
user-jcisd.live-3474,2018-10-09 13:08:27,,1,jcisd.live::38170-Jackson Public Schools (JPS)
user-kcusd.live-1318,2018-10-09 13:33:49,,0,kcusd.live::9999999-Kings Canyon Joint Unified School District
user-khsd.live-3738,2018-10-09 13:00:39,,10,khsd.live::9999999-Kern High School District
user-kipphouston.live-1997,2018-10-09 13:58:19,,2,kipphouston.live::9999999-KIPP Houston
user-kippla.dna-2931,2018-10-09 13:59:30,,10,kippla.dna::9999999-KIPP LA Schools
user-kippsa.live-100000138,2018-10-09 13:30:39,,7,kippsa.live::9999999-KIPP San Antonio
user-ksd111.live-225,2018-10-09 13:26:27,,10,ksd111.live::9999999-Kankakee School District 111
user-lancaster.live-5138,2018-10-09 13:23:27,,2,lancaster.live::9999999-Lancaster School District
user-lancaster.live-5695,2018-10-09 13:53:19,,7,lancaster.live::9999999-Lancaster School District
user-manteca.live-4924,2018-10-09 13:04:20,,5,manteca.live::9999999-Manteca Unified School District
user-mcsd.live-10182,2018-10-09 13:56:51,love it!,10,mcsd.live::9999999-Monroe County School District
user-nmusd.live-1702,2018-10-09 13:54:00,,7,nmusd.live::9999999-Newport-Mesa Unified School District
user-novi.live-51,2018-10-09 13:26:54,,9,novi.live::9999999-Novi Community School District
user-oakland.live-23981,2018-10-09 13:50:40,,7,oakland.live::9999999-Oakland Unified School District
user-oakpark.live-656,2018-10-09 13:41:35,No,5,oakpark.live::9999999-Oak Park Schools
user-oldadobe.live-383,2018-10-09 13:04:28,,10,oldadobe.live::9999999-Old Adobe Union School District
user-omsd.dna-1509,2018-10-09 13:50:01,,5,omsd.dna::9999999-OMSD
user-omsd.dna-1704,2018-10-09 13:23:03,I think I just need more training on this.,7,omsd.dna::9999999-OMSD
user-omsd.dna-5281,2018-10-09 13:26:30,It is versatile,10,omsd.dna::9999999-OMSD
user-paralosninos.live-163,2018-10-09 13:42:22,,7,paralosninos.live::9999999-Para Los Ninos
user-rjuhsd.dna-480,2018-10-09 13:29:35,,6,rjuhsd.dna::9999999-Roseville JUHSD
user-rochester.live-618,2018-10-09 13:36:45,,7,rochester.live::9999999-Rochester Community Schools
user-rrps.live-3694,2018-10-09 13:55:29,Not user friendly for a typical teacher.,5,rrps.live::9999999-Rio Rancho Public Schools
user-sanjose.dna-14243,2018-10-09 13:43:40,,5,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-14632,2018-10-09 13:52:32,,5,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-3217,2018-10-09 13:43:36,,10,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-4549,2018-10-09 13:42:26,,10,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-4935,2018-10-09 13:44:51,,4,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-5612,2018-10-09 13:42:48,,9,sanjose.dna::9999999-San Jose Unified School District
user-sanmarcos.live-1920,2018-10-09 13:16:41,,5,sanmarcos.live::9999999-San Marcos Unified School District
user-sbcusd.dna-1149,2018-10-09 13:51:37,,4,sbcusd.dna::9999999-San Bernardino City Unified School District
user-sbcusd.dna-4132,2018-10-09 13:54:07,,5,sbcusd.dna::9999999-San Bernardino City Unified School District
user-sccs.live-1912,2018-10-09 13:27:50,,3,sccs.live::9999999-All District Schools - SCCS
user-sdusd.live-13717,2018-10-09 13:08:40,,10,sdusd.live::999999916-Serra Cluster
user-sdusd.live-71536,2018-10-09 13:26:15,,4,sdusd.live::999999913-Point Loma Cluster
user-sdusd.live-7423,2018-10-09 13:07:23,,7,sdusd.live::999999914-San Diego Cluster
user-sesd.live-1722,2018-10-09 13:19:50,,6,sesd.live::9999999-Sunnyvale School District
user-sesd.live-543,2018-10-09 13:20:37,,0,sesd.live::9999999-Sunnyvale School District
user-sesd.live-556,2018-10-09 13:11:49,,5,sesd.live::9999999-Sunnyvale School District
user-sfusd.live-25504,2018-10-09 13:23:08,,2,sfusd.live::9999993-Cohort 3
user-southbay.live-1313,2018-10-09 13:04:07,,10,southbay.live::9999999-South Bay Union School District
user-springscs.live-3404,2018-10-09 13:14:23,,7,springscs.live::9999999-Springs Charter Schools
user-stockton.dna-182630,2018-10-09 13:30:48,,10,stockton.dna::9999999-Stockton Unified School District
user-svusd.dna-357,2018-10-09 13:18:30,,5,svusd.dna::9999999-Saddleback Valley Unified School District
user-sweetwaterschools.live-2511,2018-10-09 13:50:31,"awesome
",8,sweetwaterschools.live::9999999-Sweetwater Union High School District
user-teachpublicschools.live-9,2018-10-09 13:12:25,,9,teachpublicschools.live::9999999-TEACH Public Schools
user-thompsonschools.live-2792,2018-10-09 13:24:18,,5,thompsonschools.live::9999999-Thompson School District
user-tustin.dna-10930,2018-10-09 13:33:10,,6,tustin.dna::9999999-TUSTIN District
user-twinriversusd.live-1505,2018-10-09 13:13:07,,3,twinriversusd.live::9999999-Twin Rivers Unified School District
user-twinriversusd.live-1531,2018-10-09 13:39:37,,1,twinriversusd.live::9999999-Twin Rivers Unified School District
user-twinriversusd.live-2469,2018-10-09 13:55:13,I hate this website/testing program with a passion! I wish TRUSD would stop using this awful non-user friendly program immediately!  ,0,twinriversusd.live::9999999-Twin Rivers Unified School District
user-uncommonschoolsnj.live-2047,2018-10-09 13:16:33,,9,uncommonschoolsnj.live::9999999-Uncommon Schools New Jersey
user-uncommonschoolsny.live-6571,2018-10-09 13:30:03,,9,uncommonschoolsny.live::9999998-NYC
user-unionsd.live-321,2018-10-09 13:40:29,,10,unionsd.live::9999999-Union School District
user-weaverusd.live-361,2018-10-09 13:24:26,,0,weaverusd.live::9999999-Weaver Union School District
user-wps60.live-1360,2018-10-09 13:20:08,,7,wps60.live::9999999-Waukegan Community Unit School District 60
user-ycschools.live-393,2018-10-09 13:51:51,,0,ycschools.live::9999999-Ypsilanti Community Schools
user-youngstown.live-1020,2018-10-09 13:09:00,,8,youngstown.live::9999999-Youngstown City Schools
user-yumasd.dna-100000164,2018-10-09 13:02:18,,10,yumasd.dna::9999999-Yuma Elementary District 1
user-alisal.live-895,2018-10-09 14:20:41,,7,alisal.live::9999999-Alisal Union School District
user-apsb.live-1549,2018-10-09 14:13:47,,10,apsb.live::9999999-Ascension Parish School Board
user-artesiaps.live-362,2018-10-09 14:41:15,,4,artesiaps.live::9999999-Artesia Public Schools
user-arusd.live-2971,2018-10-09 14:24:37,,1,arusd.live::9999999-Alum Rock Union Elementary School District
user-arusd.live-3115,2018-10-09 14:18:12,,7,arusd.live::9999999-Alum Rock Union Elementary School District
user-arusd.live-3390,2018-10-09 14:37:10,,0,arusd.live::9999999-Alum Rock Union Elementary School District
user-bcsd.live-12278,2018-10-09 14:14:27,Its a great way to look up data and create standards based CFAs,9,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-12452,2018-10-09 14:08:54,,8,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-14887,2018-10-09 14:40:30,,10,bcsd.live::9999999-Bakersfield City School District
user-beaumont.dna-12461,2018-10-09 14:40:14,"It's a good program, but I don't have very many occasions to recommend programs such as these.",5,beaumont.dna::18-Beaumont Unified School District
user-bostonpublicschools.live-7235,2018-10-09 14:51:30,,9,bostonpublicschools.live::9999999-Boston Public Schools
user-bostonpublicschools.live-7235,2018-10-09 14:52:35,,9,bostonpublicschools.live::9999999-Boston Public Schools
user-burlingameschools.live-31,2018-10-09 14:38:21,,4,burlingameschools.live::9999999-Burlingame Elementary School District
user-caddoschools.live-2730,2018-10-09 14:18:46,,6,caddoschools.live::9999999-Caddo Parish
user-cesd.live-506,2018-10-09 14:40:20,,10,cesd.live::9999999-Centralia School District
user-chinovalley.dna-99845,2018-10-09 14:22:18,,9,chinovalley.dna::9999999-Chino Valley Unified School District
user-copesd.live-1695,2018-10-09 14:47:07,,7,copesd.live::9999999-Consortium
user-copesd.live-1696,2018-10-09 14:47:58,,8,copesd.live::69020-Gaylord Community School District
user-cusd.dna-573504663,2018-10-09 14:55:56,Searching for items is very difiicult and not user friendly. Same with setting up and administering/Entering test data. This is one of my least favorite programs to use. ,0,cusd.dna::1-CUSD District
user-cusd.dna-573506164,2018-10-09 14:10:02,,10,cusd.dna::1-CUSD District
user-dpsk12.live-203397,2018-10-09 14:05:01,,4,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-204599,2018-10-09 14:11:53,,4,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-209067,2018-10-09 14:02:21,,7,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dublinusd.live-426,2018-10-09 14:20:42,,5,dublinusd.live::9999999-Dublin Unified School District
user-efcps.isi-1197,2018-10-09 14:09:35,You have made your interface LESS user friendly not more...,0,efcps.isi::9999999-Education for Change Public Schools
user-esusd.live-1065,2018-10-09 14:54:12,,0,esusd.live::9999999-El Segundo Unified School District
user-fcusd.live-7033,2018-10-09 14:37:40,,10,fcusd.live::9999999-Folsom-Cordova Unified School District
user-flnt.live-783,2018-10-09 14:06:30,,5,flnt.live::9999999-Flint Community Schools
user-fremont.live-5577,2018-10-09 14:50:15,Difficulty finding student info,6,fremont.live::9999999-Fremont Unified School District
user-fsd.dna-889,2018-10-09 14:00:58,,10,fsd.dna::9999999-Fullerton School District
user-fsusd.live-15857,2018-10-09 14:46:40,,4,fsusd.live::9999999-Fairfield-Suisun Unified School District
user-fulton.live-125944,2018-10-09 14:06:25,,7,fulton.live::9999997-Central  (Learning Community)
user-gardengrove.dna-117,2018-10-09 14:50:39,,0,gardengrove.dna::9999999-Garden Grove Unified School District
user-gardengrove.dna-15,2018-10-09 14:30:35,,5,gardengrove.dna::9999999-Garden Grove Unified School District
user-gardengrove.dna-630,2018-10-09 14:41:24,,9,gardengrove.dna::9999999-Garden Grove Unified School District
user-greenfield.live-196,2018-10-09 14:21:20,it's required?,10,greenfield.live::9999999-Greenfield Union Elementary School District
user-guhsd.dna-4264,2018-10-09 14:03:06,,1,guhsd.dna::9999999-Grossmont Union High School District
user-guhsd.dna-758,2018-10-09 14:13:52,It is very easy and practical to use for quizzes.,10,guhsd.dna::9999999-Grossmont Union High School District
user-hartlandschools.live-287,2018-10-09 14:02:49,,9,hartlandschools.live::9999999-Hartland Consolidated Schools
user-helendale.live-555,2018-10-09 14:17:09,,10,helendale.live::9999999-Helendale School District
user-ideapublicschools.live-21284,2018-10-09 14:43:04,,8,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-21407,2018-10-09 14:51:24,,8,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-22020,2018-10-09 14:39:34,,6,ideapublicschools.live::9999999-Idea Public Schools
user-ideapublicschools.live-23798,2018-10-09 14:29:40,,5,ideapublicschools.live::9999999-Idea Public Schools
user-kesd.live-171,2018-10-09 14:09:27,,7,kesd.live::9999999-Kingsburg Elementary Charter School District
user-khsd.live-3707,2018-10-09 14:17:07,,10,khsd.live::9999999-Kern High School District
user-kippchicago.live-151,2018-10-09 14:52:24,,10,kippchicago.live::9999999-KIPP Chicago
user-kippcolorado.dna-634,2018-10-09 14:03:43,,3,kippcolorado.dna::9999999-KIPP Colorado
user-kippenc.live-63,2018-10-09 14:22:16,,8,kippenc.live::9999999-KIPP ENC
user-kippla.dna-1836,2018-10-09 14:34:31,,9,kippla.dna::9999999-KIPP LA Schools
user-kippstlouis.live-100000102,2018-10-09 14:11:24,,10,kippstlouis.live::9999999-KIPP St. Louis
user-laalliance.live-6093,2018-10-09 14:24:37,,0,laalliance.live::9999999-Alliance College-Ready Public Schools
user-lagunabeachschools.live-561,2018-10-09 14:19:36,,5,lagunabeachschools.live::9999999-Laguna Beach Unified School DIstrict
user-lakesideusd.live-92,2018-10-09 14:45:36,,8,lakesideusd.live::9999999-Lakeside Union School District
user-lancaster.live-6552,2018-10-09 14:17:10,,7,lancaster.live::9999999-Lancaster School District
user-manteca.live-4389,2018-10-09 14:49:18,,8,manteca.live::9999999-Manteca Unified School District
user-manteca.live-5088,2018-10-09 14:36:43,,1,manteca.live::9999999-Manteca Unified School District
user-mead.live-954,2018-10-09 14:03:28,,1,mead.live::9999999-Mead School District
user-mjusd.live-2202,2018-10-09 14:40:24,,0,mjusd.live::9999999-Marysville Joint USD
user-neighborhoodcenters.live-140,2018-10-09 14:54:39,,8,neighborhoodcenters.live::9999999-Neighborhood Centers Inc
user-newprague.live-93,2018-10-09 14:18:45,,0,newprague.live::9999999-New Prague Area Schools
user-oakland.live-4483,2018-10-09 14:11:54,,7,oakland.live::9999999-Oakland Unified School District
user-ogdensd.live-1593,2018-10-09 14:50:43,,5,ogdensd.live::9999999-Ogden City District
user-omsd.dna-292,2018-10-09 14:09:39,,10,omsd.dna::9999999-OMSD
user-omsd.dna-4534,2018-10-09 14:23:11,Some things are difficult to navigate and print reports.,8,omsd.dna::9999999-OMSD
user-ovsd.live-645,2018-10-09 14:56:41,,5,ovsd.live::9999999-Ocean View School District
user-oxfordschools.live-338,2018-10-09 14:06:42,,10,oxfordschools.live::9999999-Oakland ISD
user-palmdalesd.live-21304,2018-10-09 14:27:31,,8,palmdalesd.live::9999999-Palmdale School District
user-pbvusd.live-2493,2018-10-09 14:57:11,,9,pbvusd.live::9999999-Panama-Buena Vista Union School District
user-pvusd.live-1343,2018-10-09 14:37:18,,6,pvusd.live::9999999-Pajaro Valley Unified School District
user-pvusd.live-3403,2018-10-09 14:28:11,"I find Illumnate difficult to navigate. I can't easily find data I'm looking for. I am a user who does not create assessments, but I look for data on state and district assessments. I try to create a roster, and try to look for information (repeatedly) on a set of students, and I have found this difficult to set up, and non-intuitive. I do not find the help I'm looking for in the search or ""?"" resources. I am frustrated with Illuminate; I usually spend a lot of time looking for what I need, or trying to create what I need, and often don't find it.  I would suggest a simplified and more user friendly help or online manual, and interfaces that help various types and levels of users. I would also suggest more options for widgets.",1,pvusd.live::9999999-Pajaro Valley Unified School District
user-redlands.dna-2092,2018-10-09 14:56:49,,6,redlands.dna::9999999-Redlands Unified School District
user-redlands.dna-4096,2018-10-09 14:11:33,,8,redlands.dna::9999999-Redlands Unified School District
user-rialto.dna-2252,2018-10-09 14:53:34,,2,rialto.dna::9999999-Rialto Unified School District
user-salinascity.live-1044,2018-10-09 14:48:48,,9,salinascity.live::9999999-Salinas City Elementary
user-sanjose.dna-12780,2018-10-09 14:33:35,,0,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-12856,2018-10-09 14:56:00,,10,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-12912,2018-10-09 14:41:52,,0,sanjose.dna::9999999-San Jose Unified School District
user-sanjose.dna-13488,2018-10-09 14:41:36,,10,sanjose.dna::9999999-San Jose Unified School District
user-sanjuan.live-50420,2018-10-09 14:42:45,,2,sanjuan.live::9999999-San Juan Unified School District
user-sanjuan.live-55075,2018-10-09 14:45:20,,7,sanjuan.live::9999999-San Juan Unified School District
user-sbcusd.dna-1379,2018-10-09 14:53:05,,5,sbcusd.dna::9999999-San Bernardino City Unified School District
user-sbcusd.dna-492,2018-10-09 14:58:44,,7,sbcusd.dna::9999999-San Bernardino City Unified School District
user-sccs.live-5777,2018-10-09 14:51:28,,8,sccs.live::9999999-All District Schools - SCCS
user-sdusd.live-1373,2018-10-09 14:12:20,Assessments,10,sdusd.live::99999992-Crawford Cluster
user-sdusd.live-4365,2018-10-09 14:59:45,,10,sdusd.live::999999910-Mission Bay Cluster
user-selma.dna-307,2018-10-09 14:44:38,,7,selma.dna::9999999-Selma Unified School District
user-selma.dna-762,2018-10-09 14:05:06,,10,selma.dna::9999999-Selma Unified School District
user-sfusd.live-23819,2018-10-09 14:49:18,,7,sfusd.live::9999991-Cohort 1
user-sfusd.live-24649,2018-10-09 14:06:27,,8,sfusd.live::9999993-Cohort 3
user-sfusd.live-26500,2018-10-09 14:21:44,,8,sfusd.live::9999996-Cohort MS
user-sfusd.live-27246,2018-10-09 14:02:20,,5,sfusd.live::9999993-Cohort 3
user-slcschools.dna-1303,2018-10-09 14:08:05,It is the most difficult program to navigate.  I hate illuminate!,0,slcschools.dna::9999999-Salt Lake City School District
user-smmusd.isi-572024887,2018-10-09 14:46:00,,7,smmusd.isi::1-SANTA MONICA-MALIBU UNIFIED SCHOOL DISTRICT
user-southbay.live-1976,2018-10-09 14:58:10,,6,southbay.live::9999999-South Bay Union School District
user-southlyon.live-821,2018-10-09 14:04:47,,6,southlyon.live::63240-South Lyon Community Schools (District)
user-ssusd.dna-341,2018-10-09 14:49:01,,0,ssusd.dna::9999999-Sierra Sands Unified School District
user-stillwaterschools.live-4490,2018-10-09 14:40:06,,5,stillwaterschools.live::9999999-Stillwater Area Public Schools
user-sweetwaterschools.live-10749,2018-10-09 14:12:20,It is not very user friendly. I am pretty tech savvy and I struggle with using it.,7,sweetwaterschools.live::9999999-Sweetwater Union High School District
user-sysd.live-1542,2018-10-09 14:51:50,,0,sysd.live::9999999-San Ysidro School District
user-tooeleschools.live-2644,2018-10-09 14:57:18,,10,tooeleschools.live::9999999-Tooele County School District
user-tpaa.live-90,2018-10-09 14:46:12,,8,tpaa.live::9999999-The Palmdale Aerospace Academy
user-unionsd.live-695,2018-10-09 14:10:07,,0,unionsd.live::9999999-Union School District
user-wayzata.live-29,2018-10-09 14:32:10,,5,wayzata.live::9999999-Wayzata Public Schools
user-williams.live-101,2018-10-09 14:56:11,,7,williams.live::9999999-Williams Unified School District
user-windham.live-291,2018-10-09 14:54:40,,9,windham.live::9999999-Windham Exempted Village Schools
user-wusd.live-636,2018-10-09 14:38:59,,0,wusd.live::9999999-Washington Unified School District
user-ycusd.dna-1950,2018-10-09 14:53:52,not a fan,5,ycusd.dna::9999999-Yuba City Unified School District
user-yumasd.dna-100000918,2018-10-09 14:48:36,It doesn't work with the Arizona state reporting system.,0,yumasd.dna::9999999-Yuma Elementary District 1
user-arusd.live-3494,2018-10-09 15:43:08,,5,arusd.live::9999999-Alum Rock Union Elementary School District
user-bcsd.live-12253,2018-10-09 15:22:16,"It wastes my time looking through all the files.  If it were color coded by grade, that would be a huge improvement when locating testing materials or entering scores.",0,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-12982,2018-10-09 15:15:51,not interested,5,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-14915,2018-10-09 15:44:29,,0,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-20640,2018-10-09 15:47:21,,4,bcsd.live::9999999-Bakersfield City School District
user-bcsd.live-20718,2018-10-09 15:45:24,,7,bcsd.live::9999999-Bakersfield City School District
user-bostonpublicschools.live-11524,2018-10-09 15:26:41,,2,bostonpublicschools.live::9999999-Boston Public Schools
user-bpsd.dna-447,2018-10-09 15:16:29,,8,bpsd.dna::9999999-Buena Park School District
user-bpusd.isi-9291365,2018-10-09 15:30:25,The program is a great portal and easy to use.,9,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-burlingameschools.live-143,2018-10-09 15:26:46,,0,burlingameschools.live::9999999-Burlingame Elementary School District
user-burlingameschools.live-38,2018-10-09 15:09:01,,8,burlingameschools.live::9999999-Burlingame Elementary School District
user-cambriansd.live-299,2018-10-09 15:30:36,,7,cambriansd.live::9999999-Cambrian School District
user-capousd.dna-34394,2018-10-09 15:59:23,It is not easy to use,2,capousd.dna::9999999-Capistrano Unified School District
user-chehalisschools.live-8728,2018-10-09 15:35:13,,10,chehalisschools.live::9999999-Chehalis School District
user-clarke.live-686,2018-10-09 15:36:09,,0,clarke.live::9999999-Clarke County School District
user-cvesd.live-5156,2018-10-09 15:46:33,,6,cvesd.live::9999999-Chula Vista Elementary School District
user-delhi.dna-575,2018-10-09 15:24:41,,10,delhi.dna::9999999-Delhi Unified School District
user-dpsk12.live-208472,2018-10-09 15:55:21,I don't understand how to use it.  ,4,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-209069,2018-10-09 15:03:19,,5,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-elrancho.dna-163,2018-10-09 15:35:36,,8,elrancho.dna::9999999-El Rancho Charter School (District)
