Visitor ID,Date,Rating,Response,Channel
user-inghamisd.dna-6527,2021-10-31 10:09:47,0,,In-app
user-jonescounty.live-831,2021-10-31 20:04:31,0,,In-app
user-kipptexas.live-2731,2021-10-31 09:38:19,2,,In-app
user-kipptexas.live-7418,2021-10-31 19:08:43,7,,In-app
user-lmsvsd.live-1730,2021-10-31 08:30:55,0,I don't use that,In-app
user-manteca.live-4353,2021-10-31 10:57:15,7,,In-app
user-maumeek12.live-38,2021-10-31 22:18:23,0,cumbersome interface,In-app
user-mcas.live-1425,2021-10-31 12:56:38,0,It's too much!,In-app
user-newhall.live-226,2021-10-31 12:20:05,6,,In-app
user-nkc.live-2038,2021-10-31 10:35:32,10,,In-app
user-nmusd.live-1205,2021-10-31 21:55:03,4,"Illuminate's gradebook is very good. It's adaptable from grading period to grading period, easy to navigate and the steps taken in linking grades are ""intuitive"". Creating and administering tests not so much. Please use common language in creating tests and administering them. Thanks  ",In-app
user-omsd.dna-294,2021-10-31 15:40:20,3,,In-app
user-palmdalesd.live-19443,2021-10-31 20:25:03,6,,In-app
user-phoenixunion.live-8987,2021-10-31 05:53:45,10,,In-app
user-pleasanton.live-1183,2021-10-31 15:27:28,2,,In-app
user-rjuhsd.dna-54,2021-10-31 15:13:20,1,Too many issues lately with the camera reading on various devices.,In-app
user-scusd.live-4362,2021-10-31 12:25:03,1,,In-app
user-sdusd.live-10670,2021-10-31 10:09:18,10,,In-app
user-sfusd.live-18943,2021-10-31 18:31:15,3,,In-app
user-sfusd.live-19464,2021-10-31 15:44:54,0,It is very confusing.  User UNFRIENDLY!,In-app
user-slcusd.live-3505,2021-10-31 19:00:10,0,Not user-friendly.,In-app
user-srcs.live-272,2021-10-31 11:28:17,1,,In-app
user-srcs.live-473,2021-10-31 12:42:13,10,It is easy to use and well organized.,In-app
user-srcs.live-646,2021-10-31 12:04:25,5,,In-app
user-uncommonschoolsnj.live-4005,2021-10-31 11:14:36,0,,In-app
user-vusd.dna-308,2021-10-31 14:54:30,0,,In-app
user-wps60.live-1745,2021-10-31 20:15:02,7,,In-app
user-assumptionschools.live-989,2021-11-09 09:18:58,0,Test are messed up.,In-app
user-auroraps.live-2576,2021-11-09 11:01:47,0,,In-app
user-azusa.live-764,2021-11-09 20:56:29,9,,In-app
user-banning.live-1175,2021-11-09 08:41:45,5,,In-app
user-bcschools.live-751,2021-11-09 05:33:19,10,,In-app
user-bgreen.live-207,2021-11-09 06:05:26,0,,In-app
user-burke.live-2269,2021-11-09 12:10:58,7,I have not yet had the opportunity to utilize many of its' features.,In-app
user-caddoschools.live-21485,2021-11-09 07:35:51,10,,In-app
user-cherrycreekschools.live-9927,2021-11-09 04:52:50,0,,In-app
user-clayton.live-1249,2021-11-09 09:40:14,3,,In-app
user-cnusd.live-4071,2021-11-09 11:05:38,0,It takes way too long to administer to K-1.,In-app
user-cnusd.live-4712,2021-11-09 15:12:56,10,,In-app
user-cusd.dna-100028084,2021-11-09 13:43:17,0,,In-app
user-cusd.dna-573505970,2021-11-09 09:19:44,5,,In-app
user-dcjesd.live-1522,2021-11-09 16:33:02,0,It is not very intuitive. Very difficult to develop reports. Redundant.,In-app
user-dekalb.live-43405,2021-11-09 11:19:32,0,,In-app
user-dpsk12.live-201809,2021-11-09 07:05:59,5,Lack of information sometimes.,In-app
user-dpsk12.live-220899,2021-11-09 07:21:28,0,,In-app
user-ecesd.live-31,2021-11-09 18:56:57,9,,In-app
user-egusd.live-10287,2021-11-09 07:03:30,1,,In-app
user-egusd.live-9080,2021-11-09 08:26:27,2,,In-app
user-espiritu.live-379,2021-11-09 12:36:04,0,"There is nothing for high school science , always created test from other sources.",In-app
user-fallriverschools.live-287,2021-11-09 06:13:55,0,,In-app
user-farmersville.live-260,2021-11-09 09:28:12,9,,In-app
user-fmsd.live-915,2021-11-09 14:07:10,8,,In-app
user-fremont.live-3097,2021-11-09 08:45:53,5,,In-app
user-friendshipschools.live-966,2021-11-09 03:47:04,0,,In-app
user-fuesd.live-3805,2021-11-09 06:06:31,5,,In-app
user-gadsden.live-8400,2021-11-09 10:04:57,3,,In-app
user-gesd.live-58,2021-11-09 10:11:58,0,,In-app
user-gilbertschools.live-5766,2021-11-09 12:57:46,9,,In-app
user-henry.live-184531,2021-11-09 16:18:14,10,,In-app
user-hudson.live-427,2021-11-09 06:25:45,9,,In-app
user-ideapublicschools.live-33772,2021-11-09 12:10:17,6,,In-app
user-jcschools.live-1993,2021-11-09 04:31:01,3,"It is not very user friendly and making a ""new"" quiz takes a lot of time.",In-app
user-kcpublicschools.live-3415,2021-11-09 10:12:09,1,,In-app
user-kcpublicschools.live-3463,2021-11-09 08:58:00,5,,In-app
user-kcpublicschools.live-3682,2021-11-09 06:35:16,7,,In-app
user-kcpublicschools.live-4583,2021-11-09 14:53:01,0,,In-app
user-lafourchepsd.live-10682,2021-11-09 10:06:27,2,,In-app
user-lakeorion.live-184,2021-11-09 05:34:16,10,,In-app
user-lincoln.live-755,2021-11-09 15:10:02,0,Not very intuitive.  Cumbersome to locate basic data.,In-app
user-littlelake.live-484,2021-11-09 15:09:19,6,"My district asks me to use this program. I can usually navigate my way around it. It is an extra step, I wish it was somehow tied into report cards, but I believe we tried that before.",In-app
user-lsusd.live-2545,2021-11-09 11:16:46,10,,In-app
user-lynwood.live-126,2021-11-09 13:06:28,8,,In-app
user-maderausd.live-1961,2021-11-09 08:19:22,3,,In-app
user-maderausd.live-2548,2021-11-09 08:16:49,10,,In-app
user-melvindale.live-806,2021-11-09 15:44:48,3,,In-app
user-mpls.live-12748,2021-11-09 12:20:08,0,The reports are hard to find.  Not an easy tool to navigate. ,In-app
user-mpls.live-4657,2021-11-09 08:42:18,2,,In-app
user-newhall.live-255,2021-11-09 17:43:24,1,not user friendly,In-app
user-newton.live-6179,2021-11-09 21:35:31,10,,In-app
user-nhcs.live-103,2021-11-09 20:59:05,10,,In-app
user-nkc.live-1078,2021-11-09 07:43:52,1,,In-app
user-nmusd.live-2959,2021-11-09 11:09:19,10,,In-app
user-noah.live-264,2021-11-09 06:01:59,10,,In-app
user-oakland.live-22452,2021-11-09 10:07:40,0,,In-app
user-omsd.dna-2409,2021-11-09 21:31:09,4,,In-app
user-pasd.live-537,2021-11-09 07:01:38,3,confusing tabs and layout,In-app
user-pasoschools.dna-1066,2021-11-09 12:45:05,9,,In-app
user-pbvusd.live-2614,2021-11-09 12:43:17,4,,In-app
user-pvusd.live-1868,2021-11-09 12:32:23,5,,In-app
user-pylusd.live-3499,2021-11-09 11:18:40,9,,In-app
user-rochester.live-274,2021-11-09 17:56:07,8,,In-app
user-rusd.live-5117,2021-11-09 11:03:44,5,,In-app
user-sccresa.ise-100003081,2021-11-09 07:34:09,1,"It is very difficult to find information and to input information.  It is not an intuitive system, very archaic.",In-app
user-sdusd.live-7291,2021-11-09 08:50:27,6,,In-app
user-sdusd.live-7888,2021-11-09 07:26:56,3,,In-app
user-sewanhaka.live-60,2021-11-09 10:00:10,10,,In-app
user-sfusd.live-19950,2021-11-09 21:30:02,0,,In-app
user-sfusd.live-23383,2021-11-09 10:09:46,5,,In-app
user-southfield.live-196,2021-11-09 10:29:24,3,,In-app
user-sowegak12.live-370,2021-11-09 11:22:27,10,,In-app
user-srcs.live-2719,2021-11-09 16:41:17,10,,In-app
user-stockton.dna-179398,2021-11-09 14:40:29,2,,In-app
user-stockton.dna-2484,2021-11-09 23:15:17,8,,In-app
user-stockton.dna-3883,2021-11-09 13:17:59,5,,In-app
user-svusd.dna-10802,2021-11-09 13:42:30,9,,In-app
user-svusd.dna-531,2021-11-09 08:38:30,8,,In-app
user-twinriversusd.live-2191,2021-11-09 10:58:14,7,"There are a lot of steps to go through; and if you are unfamiliar with illuminate, it can be confusing.",In-app
user-valdostacity.live-17961,2021-11-09 06:19:09,8,,In-app
user-vusd.dna-2786,2021-11-09 14:47:07,2,,In-app
user-warrencity.live-359,2021-11-09 04:19:47,3,,In-app
user-warrenlocal.live-453,2021-11-09 10:30:25,3,Tests are difficult for students to maneuver. The shapes for 7/8 grade are too difficult to form. ,In-app
user-westottawa.live-524,2021-11-09 10:30:54,10,,In-app
user-achievementfirst.live-11639,2021-11-04 06:22:06,0,clunky and not helpful ,In-app
user-adams14.live-118458,2021-11-04 07:36:01,8,,In-app
user-alachua.live-53010,2021-11-04 17:55:33,5,,In-app
user-alachua.live-57561,2021-11-04 06:33:50,10,,In-app
user-alamogordoschools.live-4939,2021-11-04 06:22:27,8,,In-app
user-alhambra.live-237,2021-11-04 10:55:01,2,We haven't been able to put our own writing assessments into the system without it being a huge problem - which only allows us to use the item bank.,In-app
user-alhambra.live-637,2021-11-04 10:33:35,10,,In-app
user-altus.live-500,2021-11-04 09:53:10,4,,In-app
user-amaesd.ise-2511,2021-11-04 04:19:42,10,,In-app
user-azusa.live-821,2021-11-04 06:57:50,10,,In-app
user-berkeley.dna-522,2021-11-04 07:55:45,3,,In-app
user-besd33.live-701,2021-11-04 12:12:11,5,,In-app
user-bostonpublicschools.live-7741,2021-11-04 09:08:19,10,Its a good resource to have,In-app
user-brentwood.dna-2131,2021-11-04 16:50:00,10,,In-app
user-brentwood.dna-684,2021-11-04 09:28:20,3,,In-app
user-brighton.live-668,2021-11-04 09:11:57,5,,In-app
user-brightonsd.live-1431,2021-11-04 13:34:49,10,,In-app
user-brightonsd.live-2087,2021-11-04 08:45:30,4,"Not the easiest app I use during my day, though I don't use it often.",In-app
user-bss.live-60,2021-11-04 05:56:16,0,,In-app
user-caddoschools.live-22816,2021-11-04 16:51:59,5,,In-app
user-caddoschools.live-2557,2021-11-04 10:40:18,5,,In-app
user-caliber.live-872,2021-11-04 16:30:13,5,,In-app
user-caminonuevo.live-1453,2021-11-04 14:16:59,8,,In-app
user-chinovalley.dna-2059,2021-11-04 13:31:06,9,i life the fomat,In-app
user-cisd.focus-8672,2021-11-04 07:05:44,0,Not user friendly,In-app
user-cnusd.live-3187,2021-11-04 09:34:49,0,"Particular to FastBridge, the interface for reviewing reports is horribly not user-friendly.  Additionally, I do not find the screeners to be immediately relevant to teachers.  It is very disconnected from what current teachers actually need.",In-app
user-cnusd.live-3560,2021-11-04 08:40:01,0,,In-app
user-colquitt.live-2476,2021-11-04 05:08:54,10,,In-app
user-csdunes.live-478,2021-11-04 08:36:16,8,,In-app
user-dcssga.live-137,2021-11-04 06:11:28,8,,In-app
user-dekalb.live-21252,2021-11-04 07:02:02,10,,In-app
user-dekalb.live-25507,2021-11-04 06:57:41,10,ease of access,In-app
user-dekalb.live-25574,2021-11-04 06:04:32,7,,In-app
user-dekalb.live-36327,2021-11-04 06:31:43,3,NOT user friendly!,In-app
user-dinuba.live-2497,2021-11-04 13:23:32,10,My district adopted this platform.,In-app
user-djusd.dna-2899,2021-11-04 12:46:07,0,We used a program that was simple and concise.,In-app
user-dpsk12.live-206631,2021-11-04 06:46:51,1,just really difficult to use and get what i want out of it.,In-app
user-dpsk12.live-239814,2021-11-04 14:18:38,0,,In-app
user-dsisd.ise-514,2021-11-04 09:24:19,6,"Didn't think it was user friendly at first. Long learning curve, at least for me. ",In-app
user-dsst.live-345,2021-11-04 12:57:30,8,,In-app
user-egusd.live-11224,2021-11-04 10:42:53,1,"Not easy to navigate, or assigning assessments to students.",In-app
user-egusd.live-11463,2021-11-04 15:41:08,4,"Lots of useful data, but not very user friendly ",In-app
user-elbert.live-13,2021-11-04 18:13:52,10,,In-app
user-eup.ise-100003922,2021-11-04 09:34:48,3,,In-app
user-evans.live-695,2021-11-04 13:20:01,10,,In-app
user-exeterk12.live-628,2021-11-04 09:13:56,0,,In-app
user-fremont.live-4444,2021-11-04 10:20:58,0,,In-app
user-fremont.live-5447,2021-11-04 15:08:25,7,,In-app
user-fsd.dna-1720,2021-11-04 09:44:46,0,,In-app
user-fsusd.live-22872,2021-11-04 10:19:57,8,,In-app
user-fulton.live-131741,2021-11-04 06:10:01,10,,In-app
user-gadsden.live-4262,2021-11-04 13:35:47,10,,In-app
user-gardengrove.dna-1179,2021-11-04 10:36:37,9,,In-app
user-gardengrove.dna-1951,2021-11-04 11:03:04,10,,In-app
user-gardengrove.dna-32,2021-11-04 09:13:50,8,,In-app
user-gckschools.live-2535,2021-11-04 10:12:23,2,,In-app
user-gesd.live-191,2021-11-04 23:17:08,9,,In-app
user-gilbertschools.live-5780,2021-11-04 08:53:14,9,,In-app
user-hayward.live-459,2021-11-04 08:46:20,5,"it's not easy to use, too many buttons to push, hard time finding the assessments I need",In-app
user-henry.live-181907,2021-11-04 17:33:09,3,,In-app
user-hisd.ise-282,2021-11-04 04:54:46,8,,In-app
user-ideapublicschools.live-25058,2021-11-04 11:13:13,10,,In-app
user-jpschools.live-11315,2021-11-04 11:06:49,0,"I find it difficult to create problems, too many clicks to make a simple test, I am constantly asked to reset my password, and overall the site is buggy.",In-app
user-jpschools.live-5909,2021-11-04 11:10:40,0,"It does not align with our state assessment and it is more teacher-friendly if our data comes from one source.  Illuminate is not user-friendly for the school test coordinator, especially when students get locked out the system.",In-app
user-kalamazoo.live-4994,2021-11-04 11:41:56,0,,In-app
user-kippjax.live-100000725,2021-11-04 19:26:48,7,,In-app
user-kippneworleans.live-1306,2021-11-04 14:10:27,10,,In-app
user-lammersville.live-364,2021-11-04 10:56:44,10,,In-app
user-learn4life.live-552,2021-11-04 13:32:50,7,,In-app
user-lodi.dna-105761,2021-11-04 13:26:32,8,,In-app
user-losmolinos.live-39,2021-11-04 13:38:50,0,I have not found it useful at all. It is just something that my district requires me to use.,In-app
user-manteca.live-4322,2021-11-04 11:18:09,10,,In-app
user-mapleschools.live-1748,2021-11-04 10:17:20,9,,In-app
user-msdlt.live-4349,2021-11-04 07:49:17,0,"It needs to be better aligned with what we are teaching in the classroom. Example, we use Orton Gillingham for Reading Foundations.  They have a flow of sight words we follow.  When we give this sight word assessment students get many wrong because we have not worked on those words. ",In-app
user-paramount.live-3723,2021-11-04 09:14:56,7,,In-app
user-pittsfield.live-1539,2021-11-04 07:06:18,0,,In-app
user-plymouthcanton.live-392,2021-11-04 04:59:05,10,,In-app
user-rvaschools.live-5664,2021-11-04 11:23:49,0,,In-app
user-sccresa.ise-100001665,2021-11-04 09:22:34,10,,In-app
user-scusd.live-7637,2021-11-04 18:09:47,7,,In-app
user-sdusd.live-11521,2021-11-04 13:26:35,0,,In-app
user-sdusd.live-44012,2021-11-04 13:19:14,9,"Excellent for FastBridge Data and easy access to DRA scores. It's not a 10 because it's difficult to find things in search tab, and generally overwhelming.",In-app
user-sdusd.live-6244,2021-11-04 11:47:32,7,"It is still rather cumbersome.  The ""to-do"" list is annoying. I don't need it, but can't seem to remove it from my desktop",In-app
user-sdusd.live-8381,2021-11-04 09:30:11,4,too cumbersome to use!!! Hard to navigate!!!,In-app
user-sfusd.live-16346,2021-11-04 12:58:08,1,The interface is not very user friendly. ,In-app
user-sfusd.live-16377,2021-11-04 14:29:28,0,It is not user friendly. It is difficult to navigate and confusing as a user. I consider myself pretty tech savvy and I have a hard time finding what I need. ,In-app
user-sfusd.live-17555,2021-11-04 18:41:10,5,I find it a bit difficult to find what I need. I use it to enter scores required by the school district and it is always a bit difficult to find the correct area in which to input the scores. ,In-app
user-sfusd.live-20147,2021-11-04 14:55:15,0,,In-app
user-sfusd.live-20355,2021-11-04 15:07:04,4,,In-app
user-sfusd.live-25893,2021-11-04 13:02:38,0,,In-app
user-sfusd.live-28279,2021-11-04 16:54:22,5,,In-app
user-sjcschools.live-3532,2021-11-04 04:52:02,5,,In-app
user-slcschools.dna-942,2021-11-04 08:55:05,7,,In-app
user-slzusd.dna-333,2021-11-04 15:10:30,1,,In-app
user-southredford.live-65,2021-11-04 14:47:13,0,,In-app
user-spokaneschools.live-9159,2021-11-04 14:48:42,3,,In-app
user-ssfusd.live-1730,2021-11-04 16:01:50,5,Haven't used it yet,In-app
user-stockton.dna-1336,2021-11-04 20:31:45,9,,In-app
user-stockton.dna-182885,2021-11-04 14:50:40,2,,In-app
user-stockton.dna-2252,2021-11-04 18:32:23,0,,In-app
user-stockton.dna-3084,2021-11-04 14:34:59,9,,In-app
user-susd12.live-5376,2021-11-04 12:05:10,4,,In-app
user-sysd.live-1650,2021-11-04 18:32:48,9,,In-app
user-tustin.dna-10651,2021-11-04 13:49:20,0,,In-app
user-venturausd.live-1733,2021-11-04 14:46:19,10,,In-app
user-venturausd.live-1746,2021-11-04 14:59:55,6,Difficult to find reports for a list of student scores,In-app
user-vusd.dna-1841,2021-11-04 11:07:14,7,,In-app
user-waterford.live-503,2021-11-04 05:06:24,3,,In-app
user-wayzata.live-607,2021-11-04 17:15:00,0,,In-app
user-westside66.live-3660,2021-11-04 09:01:56,8,,In-app
user-westside66.live-4047,2021-11-04 12:10:25,3,It is very cumbersome entering incidents.  That needs to be streamlined.  Teachers don't have a great deal of time to enter an incident. ,In-app
user-achievementfirst.live-9179,2021-11-12 06:07:26,5,,In-app
user-bostonrenaissance.live-33,2021-11-12 05:06:57,0,,In-app
user-brightonsd.live-1160,2021-11-12 07:48:36,0,I can't make changes to questions,In-app
user-ccboe.live-856,2021-11-12 06:12:36,10,,In-app
user-clayton.live-10107,2021-11-12 06:18:15,10,,In-app
user-cvesd.live-6439,2021-11-12 11:16:57,2,,In-app
user-dekalb.live-18458,2021-11-12 05:12:04,0,,In-app
user-dekalb.live-32246,2021-11-12 04:52:16,10,,In-app
user-eastendprep.live-301,2021-11-12 05:58:12,7,,In-app
user-fulton.live-131921,2021-11-12 07:40:14,7,not very user friendly. I had to ask a colleague how to find the students score,In-app
user-gilbertschools.live-4590,2021-11-12 06:34:34,0,It is not my job to recommend this type of thing.,In-app
user-jonescounty.live-383,2021-11-12 06:01:47,2,It is not easy to navigate. The test questions seem to try to trick kids instead of test what they know. ,In-app
user-lmsvsd.live-2869,2021-11-12 11:24:33,2,,In-app
user-newton.live-2910,2021-11-12 04:37:17,7,,In-app
user-pylusd.live-3046,2021-11-12 11:15:43,0,,In-app
user-aacs.live-675,2021-11-11 08:42:29,9," Very useful.",In-app
user-alamogordoschools.live-4986,2021-11-11 11:06:12,7,,In-app
user-auroraps.live-2331,2021-11-11 06:34:56,0,,In-app
user-brightonsd.live-1876,2021-11-11 06:32:22,1,,In-app
user-caddoschools.live-21744,2021-11-11 12:24:36,5,,In-app
user-caddoschools.live-746,2021-11-11 11:16:45,2,"Too complicated
",In-app
user-chowkids.live-480,2021-11-11 15:57:19,3,,In-app
user-cisd.focus-11976,2021-11-11 05:43:34,0,Clumsy. not easy to navigate. No Idea how to do what I'm doing. I just stumble around until I find what I'm looking for.,In-app
user-cisd.focus-52154,2021-11-11 05:31:51,1,,In-app
user-colquitt.live-2796,2021-11-11 04:48:16,8,,In-app
user-dpsk12.live-203857,2021-11-11 08:27:14,0,,In-app
user-ebrschools.live-1692,2021-11-11 18:27:34,10,,In-app
user-fmsd.live-1010,2021-11-11 10:17:46,1,Confusing and I haven't used on my own in years - only use because district requires us to use for reporting purposes,In-app
user-fremont.live-6061,2021-11-11 19:58:18,0,,In-app
user-fulton.live-10893,2021-11-11 05:38:52,1,difficulty of use and poor item bank,In-app
user-fulton.live-12471,2021-11-11 10:27:19,10,,In-app
user-gcak12.live-1773,2021-11-11 11:35:44,7,,In-app
user-grossepointe.live-1862,2021-11-11 05:41:56,5,,In-app
user-harriscountysd.live-158,2021-11-11 07:16:49,8,,In-app
user-hayward.live-998,2021-11-11 08:37:30,1,"It can be confusing to learn and use.
",In-app
user-inghamisd.dna-2036,2021-11-11 19:44:26,0,,In-app
user-kippnyc.live-100001215,2021-11-11 11:48:13,3,,In-app
user-kirkwoodschools.live-1172,2021-11-11 09:36:04,0,,In-app
user-mpls.live-5690,2021-11-11 10:10:48,5,jj,In-app
user-newarklegacy.live-1859,2021-11-11 11:14:04,0,,In-app
user-newton.live-3967,2021-11-11 06:40:52,10,,In-app
user-oxfordschools.live-652,2021-11-11 10:22:43,10,,In-app
user-paramount.live-4305,2021-11-11 11:42:46,6,"Illuminate is good at populating data. However, creating custom reports is a cumbersome and difficult process. ",In-app
user-pasd.live-742,2021-11-11 05:06:43,9,,In-app
user-pvpusd.live-5867,2021-11-11 22:21:11,1,There are too many things that do not work properly.  Questions that should have a calc do not and you cannot tell until you administer.  Math input does not work properly.  No ability to print a paper copy of an assessment to give students.  No ability to modify assessments for students with accommodations. I can list many more.  ,In-app
user-rockymountainprep.live-1185,2021-11-11 16:00:17,5,,In-app
user-rusd.live-1006,2021-11-11 21:06:27,10,,In-app
user-rvaschools.live-1604,2021-11-11 12:47:42,0,,In-app
user-rvaschools.live-1984,2021-11-11 08:07:44,0,,In-app
user-rvaschools.live-2368,2021-11-11 06:44:38,0,,In-app
user-rvaschools.live-3985,2021-11-11 05:36:32,7,,In-app
user-rvaschools.live-5247,2021-11-11 05:12:51,0,,In-app
user-sanger.dna-1037,2021-11-11 11:27:04,5,I don't know what that is.,In-app
user-scihigh.live-481,2021-11-11 11:51:43,7,,In-app
user-selma.dna-461,2021-11-11 18:49:43,8,,In-app
user-slcschools.dna-625,2021-11-11 11:45:41,0,,In-app
user-spsd.live-111,2021-11-11 06:00:44,1,,In-app
user-stjohn.live-3105,2021-11-11 12:48:58,10,,In-app
user-stockton.dna-1232,2021-11-11 18:51:50,5,,In-app
user-stockton.dna-3302,2021-11-11 19:15:59,0,,In-app
user-valdostacity.live-2,2021-11-11 15:16:58,9,,In-app
user-vusd.dna-386,2021-11-11 19:22:01,0,,In-app
user-weschools.live-1157,2021-11-11 11:43:37,0,,In-app
user-ycschools.live-829,2021-11-11 08:15:34,8,"Once you learn how to use it, and it's maintained by qualified personnel, then it's easy and accurate to show student scores.",In-app
user-youngstown.live-357,2021-11-11 13:29:45,7,,In-app
user-auroraps.live-3651,2021-11-06 06:41:51,0,,In-app
user-auroraps.live-6042,2021-11-06 16:32:18,4,,In-app
user-cherrycreekschools.live-9051,2021-11-06 10:54:54,8,,In-app
user-cusd.dna-100028810,2021-11-06 08:21:23,10,,In-app
user-dmusd.isi-380365,2021-11-06 15:28:11,0,,In-app
user-egusd.live-11093,2021-11-06 18:09:12,0,Not at all flexible,In-app
user-fremont.live-2745,2021-11-06 13:45:49,0,,In-app
user-fremont.live-6449,2021-11-06 14:52:58,10,,In-app
user-hayward.live-309,2021-11-06 19:15:14,0,The program requires too many steps to access report cards. Duplicate grades from trimester to trimester cannot be copied. It lacks a compatible gradebook.,In-app
user-jpschools.live-11527,2021-11-06 06:24:24,5,"While I value the data, this is yet another multi-step thing I have to do on top of all of the other paperwork.  For ECE, we have to administer the tests, fill in the bubble sheets, fight to have the camera recognize the score sheets, then we STILL have to correct and grade the tests, give feedback and then record the grades AGAIN in separate grade books and other district systems.  Its A LOT of work for one test for each teacher, each subject. ",In-app
user-lodi.dna-153439,2021-11-06 22:07:31,8,,In-app
user-monrovia.dna-680,2021-11-06 20:04:00,2,,In-app
user-salinascity.live-1491,2021-11-06 17:29:18,8,,In-app
user-sanger.dna-747,2021-11-06 19:07:44,8,,In-app
user-sdusd.live-2073,2021-11-06 11:32:02,8,Because a lot of info is here about individual students and it helps me to understand them better. I am an itinerant elementary music teacher in the VAPA Department and I think that Illuminate is a good tool.,In-app
user-srcs.live-409,2021-11-06 22:17:11,1,,In-app
user-stockton.dna-1541,2021-11-06 14:13:25,10,Easy to use.,In-app
user-stockton.dna-179962,2021-11-06 11:57:27,8,I wish I knew more. Quick orientation. I've just not given independent learning time. I would love to set it up for the whole school year. I have set things I know I could implement but no time to ask questions that could help a good set up.,In-app
user-svusd.dna-172,2021-11-06 12:13:37,3,too much,In-app
user-thompsonschools.live-3803,2021-11-06 20:16:06,8,,In-app
user-wjusd.dna-1649,2021-11-06 20:44:41,0,It's not very user-friendly,In-app
user-aaps.live-3050,2021-11-08 08:38:47,9,,In-app
user-achievementfirst.live-12375,2021-11-08 04:05:51,0,People really don't just go recommending test platforms to each other,In-app
user-alachua.live-55441,2021-11-08 11:15:15,10,,In-app
user-albemarle.live-2417,2021-11-08 07:22:29,3,,In-app
user-amaesd.ise-2513,2021-11-08 05:31:49,9,I like this way of record and keeping track ,In-app
user-appling.live-567,2021-11-08 06:29:21,10,Ease of interpreting data.,In-app
user-auroraps.live-2934,2021-11-08 07:43:01,10,,In-app
user-berkley.live-170,2021-11-08 07:43:28,1,,In-app
user-berrienresa.ise-18559,2021-11-08 08:10:02,0,Not as efficient at powerschool.,In-app
user-birmingham.live-112,2021-11-08 09:53:13,6,,In-app
user-cisd.focus-359,2021-11-08 10:30:56,0,,In-app
user-cisd.focus-51191,2021-11-08 14:15:05,1,,In-app
user-clarenceville.live-663,2021-11-08 05:38:58,10,,In-app
user-clayton.live-311,2021-11-08 03:57:49,9,,In-app
user-cusd.dna-573506746,2021-11-08 15:05:42,9,"Great system, easy to use. Could be slightly more flexible with online testing",In-app
user-dcjesd.live-1167,2021-11-08 14:09:08,2,It's not very user friendly. I can't find anything I want and I feel like I go in circles. IO was much easier to use.,In-app
user-dcssga.live-843,2021-11-08 06:23:06,8,,In-app
user-dekalb.live-19574,2021-11-08 10:28:08,10,,In-app
user-dekalb.live-20476,2021-11-08 05:42:54,0,,In-app
user-dekalb.live-24716,2021-11-08 09:54:49,10,,In-app
user-dekalb.live-29579,2021-11-08 11:28:17,6,I do not fully understand how to use the program to get the benefits it offers.,In-app
user-dekalb.live-39914,2021-11-08 18:04:12,10,,In-app
user-dekalb.live-42066,2021-11-08 05:17:37,10,,In-app
user-dpsk12.live-204179,2021-11-08 18:23:40,5,,In-app
user-duesd.live-1379,2021-11-08 14:24:58,10,,In-app
user-duesd.live-1437,2021-11-08 18:06:48,3,,In-app
user-egusd.live-10555,2021-11-08 08:44:19,0,,In-app
user-fremont.live-2431,2021-11-08 21:45:00,5,I would like to see an image of the entire report card like Engrade displays. It is not user friendly to click on each standard the way Illuminate displays it. ,In-app
user-fremont.live-3214,2021-11-08 12:52:55,1,,In-app
user-fremont.live-3312,2021-11-08 07:25:38,7,"Adding items into the gradebook is not as easy as I've seen other gradebooks.  But also other gradebooks don't push to a report card.  The whole interface of the gradebook does not look (and feel) like like it's updated.  I know illuminate has many functions which complicates things. It's great it can do so many things, but for my main usage, I personally do not like gradebook.  I've also encountered situations where it doesn't save the data of grades I've saved.  Quite frustrating.",In-app
user-fridley.live-234,2021-11-08 07:19:08,0,,In-app
user-fulton.live-127201,2021-11-08 04:11:01,6,still getting used to it,In-app
user-fulton.live-129870,2021-11-08 07:50:45,8,,In-app
user-fulton.live-13013,2021-11-08 14:55:14,10,,In-app
user-fulton.live-13468,2021-11-08 06:29:11,10,,In-app
user-fulton.live-14752,2021-11-08 12:04:07,0,,In-app
user-fulton.live-15153,2021-11-08 11:54:55,5,,In-app
user-fulton.live-8247,2021-11-08 09:58:30,2,,In-app
user-fulton.live-9732,2021-11-08 07:46:43,10,,In-app
user-fvsd.dna-2000003017,2021-11-08 09:16:18,5,,In-app
user-gardengrove.dna-1647,2021-11-08 07:17:45,7,,In-app
user-gilbertschools.live-5001,2021-11-08 14:59:37,0,,In-app
user-greendottn.live-655,2021-11-08 12:02:57,10,,In-app
user-holly.live-133,2021-11-08 11:10:53,1,,In-app
user-ideapublicschools.live-22261,2021-11-08 07:41:58,9,,In-app
user-ideapublicschools.live-33043,2021-11-08 07:11:18,7,,In-app
user-jcisd.live-3361,2021-11-08 08:27:11,1,,In-app
user-khsd.live-4159,2021-11-08 13:58:26,9,,In-app
user-kippindy.live-100000331,2021-11-08 07:38:45,4,,In-app
user-kjuhsd.live-278,2021-11-08 08:04:50,7,,In-app
user-knightsen.live-139,2021-11-08 15:08:23,0,,In-app
user-lagunabeachschools.live-417,2021-11-08 08:19:37,0,difficult to use,In-app
user-liberty25.live-424,2021-11-08 06:40:48,9,You are awesome.,In-app
